time,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma,blinkStrength,poorSignalLevel
461.6886443000003,51,70,93317,38222,28531,17766,11813,14291,17279,34986,0,0
462.6998653999999,51,81,388893,41474,23405,3868,8765,8897,21868,18267,0,0
463.71278789999997,56,87,40325,57347,12374,23362,6671,16646,8864,7108,0,0
466.74633240000003,69,70,11111,19095,5217,2561,11543,13490,10378,6055,0,0
467.7500479,77,64,30182,10622,9591,917,9796,7466,3621,4731,0,0
468.75493110000025,88,67,39991,14929,17420,12620,11535,23287,13669,5540,0,0
469.7607188000002,91,75,23031,10522,5331,17557,5886,11272,10821,10166,0,0
470.7644429000002,90,87,12094,11962,11603,11222,5926,16264,15368,5003,0,0
471.7700397999997,78,84,109793,13243,4739,1000,3180,1436,6746,1218,0,0
472.77877929999977,81,77,11156,21084,4680,11678,14935,31336,4652,15368,0,0
473.79379080000035,78,63,12069,23079,3490,5013,4671,7105,5747,4923,0,0
474.79537830000027,87,51,31397,6505,3757,2245,6011,15592,4963,5409,0,0
475.7972084000003,88,44,373761,164647,13134,17547,4159,16905,8817,3636,0,0
478.80873789999987,81,56,97980,3992,5398,247,1547,3432,2373,2420,0,0
479.81557450000037,78,63,52213,33453,14758,19100,22382,9796,16567,12578,0,0
480.8173956999999,67,61,56803,27379,6055,4471,15898,13324,8373,6381,0,0
481.8221802999997,69,69,12402,40533,7813,15913,17408,7309,6687,3391,0,0
482.8349011999999,67,57,16811,20629,2355,4910,7320,7692,5593,3325,0,0
483.8506030999997,78,51,4509,10485,2051,4427,6442,9083,15666,3630,0,0
484.8528103999997,78,64,11931,9574,2368,16410,6316,9755,9911,5779,0,0
485.86731059999966,84,78,7738,3579,4915,16300,9280,5788,3932,1766,0,0
486.8722810999998,81,81,499042,34125,5894,8595,4226,8737,6201,7769,0,0
487.8783559000003,60,83,236406,194212,27026,27428,5385,7921,5021,2667,0,0
490.8997591999996,50,81,266443,53190,17157,39830,16425,13266,4889,4525,0,0
491.9158282999997,57,74,15865,11639,10790,4014,1372,15034,6016,6372,0,0
492.9209476999995,61,78,812467,30063,26835,8917,16553,21700,14843,3981,0,0
493.9308554999998,78,66,102729,13991,962,943,2299,4503,1938,2131,0,0
494.94344960000035,78,60,99178,18205,4226,4125,3427,3100,3693,1608,0,0
495.950065,69,67,117030,3007,5818,5074,4011,3004,1907,1975,0,0
496.9545754999999,60,64,49044,59678,15850,10782,5263,7102,4361,5679,0,0
497.9652339000004,54,83,16305,43698,17944,14633,4916,9538,7732,6508,0,0
498.9692490999996,63,83,10759,26168,12596,8969,20788,18257,7060,3515,0,0
499.9742223000003,66,75,24240,14599,13858,2355,3849,10441,5024,2403,0,0
502.9963091999998,70,77,5984,21107,8945,4895,4711,5823,5978,3350,0,0
504.0048810999997,75,77,75169,33294,10994,14968,6013,9350,4998,13738,0,0
505.0119576999996,61,70,168141,29778,4826,2253,1114,2992,4957,3046,0,0
506.0132451999998,61,69,17488,20484,7781,8571,2457,11258,2397,3365,0,0
507.01945350000005,66,74,55056,15791,7161,20932,13829,13516,14217,16871,0,0
508.0267722999997,75,74,2152,4867,3107,5151,5298,5857,2805,4032,0,0
509.0312834999995,87,88,3789,16037,10184,16629,2076,5973,5419,4426,0,0
510.03480839999975,81,83,13550,32061,10974,9369,6120,7950,3919,2562,0,0
511.0419264000002,80,81,8743,6387,6795,7673,18169,7626,5948,6919,0,0
514.0663296000002,88,77,7568,7807,5749,8255,6726,8616,11310,2841,0,0
515.0733852000003,80,67,1710591,1262251,200977,62548,142867,75896,64810,20329,0,0
517.0856849000002,78,67,441772,7027,4843,1557,2597,3561,973,690,0,0
518.0908215999998,63,70,39488,25452,9307,6264,7593,6537,4417,7883,0,0
519.0940633999999,61,75,24493,3647,6079,4689,3850,5480,3111,3972,0,0
520.1029091999999,74,78,15215,23037,2127,7960,9786,7950,4989,2324,0,0
521.1082080999995,67,87,20596,8648,4853,12384,3083,3493,5957,1385,0,0
522.1120275000003,69,81,19658,22980,5970,2771,5194,5880,3698,2588,0,0
523.1286817,70,75,19808,6445,3198,3176,3069,5383,3882,1424,0,0
526.1559332999996,70,84,39287,31327,23357,16907,10350,15395,8026,6259,0,0
527.1606464999995,70,81,142792,28486,27877,50562,47478,14801,8020,13548,0,0
528.1664197999999,80,88,20290,17922,5627,13311,6064,17921,4581,7921,0,0
529.1811050999995,74,81,49259,35220,5914,6167,6027,8491,12828,5186,0,0
530.1944696,75,78,6990,18999,11610,16279,14423,12069,5584,4137,0,0
531.2124960000001,63,54,186627,129407,27581,13874,20392,9269,11942,8333,0,0
532.2206022,63,57,552988,16644,4332,3581,2673,4984,2202,7869,0,0
533.2243222999996,64,63,40950,12753,20445,4138,2421,11407,7971,6184,0,0
535.2409086999996,48,75,199391,49423,21691,13428,11942,2927,2793,1936,0,0
538.2656992000002,50,57,608750,51826,7978,8795,16290,8568,6181,4683,0,0
539.2746743999996,41,43,41754,47793,1890,11464,6511,5691,4782,4578,0,0
540.2897838999997,56,40,13857,17015,2759,7677,1976,7262,6257,2004,0,0
541.3048073999998,63,61,30495,9458,6334,4040,2476,4454,2866,2264,0,0
542.3104438,66,69,11339,9233,3367,5906,5530,3640,2299,2124,0,0
543.3155596999995,77,67,21268,8976,2212,1427,4891,5080,1949,2057,0,0
544.3208656999996,77,61,4407,15997,2373,3580,3999,5133,2684,2861,0,0
545.3287825999996,78,66,7286,7729,16029,6063,4409,8938,6310,4112,0,0
546.3309189000001,78,66,14856,34956,6550,21187,7396,14232,4986,4331,0,0
549.3550592000001,75,84,8594,7878,10191,8491,3804,6221,3118,1761,0,0
550.3695153999997,77,93,14394,14628,6268,12302,14140,10555,5190,3579,0,0
551.3758078999999,74,87,103579,9400,5818,2236,2723,3121,1376,1186,0,0
552.3788060999996,77,84,26392,18004,10607,5960,7054,12861,4159,5625,0,0
553.3810907999996,69,83,5980,28726,18185,12845,5212,5712,6955,3696,0,0
554.3922216000001,64,90,18983,8084,7849,8855,6477,4050,3722,1924,0,0
555.3981088,66,96,17592,5029,7960,13255,8458,5709,1930,2437,0,0
556.4023995999996,47,75,98737,173397,7913,2961,8481,4983,4642,3534,0,0
557.4035627000003,56,64,46055,18401,10058,2695,8942,10284,14271,2925,0,0
558.4111590000002,56,54,14643,42375,17070,8145,16299,11943,15097,4740,0,0
561.4403724000003,53,48,38831,51582,27809,21251,12614,16969,5808,6978,0,0
562.4555124999997,75,66,15877,14196,3076,9318,12643,11097,9212,5913,0,0
563.4613608,74,63,11038,22513,4940,6754,14058,8485,18017,9359,0,0
564.4648207999999,77,69,47594,23392,18635,14472,16081,14089,11924,3112,0,0
565.4792423999997,80,69,7672,14659,15984,4835,9633,9062,5573,2969,0,0
566.4950110999998,84,64,13852,10732,3550,4370,11898,15586,5811,2732,0,0
567.5034255,84,69,82925,30597,13473,6512,9059,11335,7181,4977,0,0
568.5142859999996,83,57,14827,20345,5730,1187,4412,6347,7390,1682,0,0
569.5179715000004,78,64,7168,14924,23496,5327,5735,5943,7693,5135,0,0
570.5233656,69,67,29744,30501,7524,4306,4816,12286,5789,4542,0,0
573.5566358999995,66,64,14517,21399,4819,6205,6509,5532,5476,2380,0,0
574.5698315999998,69,67,5846,14153,3697,4368,6835,6146,2854,1296,0,0
575.5723863000003,87,70,8263,6051,9412,909,3291,12691,3631,4149,0,0
576.5778842,87,78,10516,24967,14655,7974,7661,7745,5837,4806,0,0
577.5804092999997,90,88,20463,8896,8771,8869,4221,12570,4340,3250,0,0
578.5879570999996,87,87,1223115,135824,157084,104618,127960,98264,24651,10251,0,0
579.6012681000002,78,70,25417,43598,5976,6063,36379,15604,5101,9717,0,0
580.6098525999996,84,64,8890,13350,3296,5913,8315,9623,13127,12868,0,0
581.6181858,84,63,10452,4415,6457,5419,4805,7693,9001,17123,0,0
584.6439768,88,61,14549,12986,5784,9802,3503,9242,4012,7196,0,0
585.6463027,87,81,79864,39283,32699,15919,30439,11960,11023,5407,0,0
586.6507915000002,80,78,102568,36017,15200,17526,19880,16951,12944,29081,0,0
587.6563335000001,77,80,6105,22499,6998,18983,3844,9031,13327,10050,0,0
588.6641561999995,78,77,11932,15441,4567,5955,4375,19311,21588,11372,0,0
589.6711723999997,88,74,4161,10062,8349,2608,4868,10742,33258,6388,0,0
590.6779467999995,96,69,12016,8305,7213,5587,9619,14940,9259,5486,0,0
591.6897344999998,84,81,8307,19919,7906,7226,2824,7459,5017,8116,0,0
594.7111070999999,91,75,2312,2736,2673,1442,9321,7719,7872,3979,0,0
595.7184724999997,88,69,2295,15433,3008,4140,3907,12991,16526,4774,0,0
596.7237907999997,88,54,6164,36509,7135,10456,10265,11860,10278,11047,0,0
597.7302266999995,91,54,4355,12869,10949,5127,8422,9019,21349,6244,0,0
598.7385980999998,84,66,14471,9127,6337,9234,2644,13003,24261,8026,0,0
599.7420627000001,66,67,1267454,107861,33076,3259,30335,8901,40550,53944,0,0
600.7493236,63,60,1354798,247796,13990,29803,17420,35798,40293,33188,0,0
602.7696534999995,43,41,236011,148481,5009,9104,5849,3555,2677,2617,0,0
604.7859122,26,23,1042235,255467,26286,12972,31615,16674,8076,9365,0,0
605.7997266000002,37,41,37383,10753,25338,11172,7231,9703,6195,5426,0,0
608.8103189000003,40,54,3429,16197,6843,8765,8394,7090,10661,4291,0,0
609.8157566,57,75,13124,17258,11476,12525,13131,8929,5083,9491,0,0
610.8185084999996,75,91,47631,11946,10929,5754,4605,14151,27626,6916,0,0
611.8291431999996,61,77,326918,47569,7914,11584,7115,2627,1546,2345,0,0
612.8365382000002,64,64,16493,36826,5777,2822,5878,14580,8325,2655,0,0
613.8432917999999,60,64,1803,26766,8891,10310,336,6103,6996,7943,0,0
614.8545836000003,64,51,2705,8895,2299,2284,4715,11675,8958,3802,0,0
615.8603756000002,77,56,81627,35737,22686,3836,4659,12505,16835,12643,0,0
616.8651137999996,84,67,2228,2603,5677,3462,3639,11719,7782,2727,0,0
617.8720260999999,90,66,6789,20859,2447,14933,6186,8271,9479,1285,0,0
621.9201861000001,77,84,2066075,20230,16147,26459,9808,8534,1623,1251,0,0
622.9245566,75,80,555507,11812,1893,3233,1579,3229,1172,1645,0,0
623.9349879000001,67,83,16770,15794,21275,3435,5213,14737,7672,9051,0,0
624.9397951999999,77,83,14704,9458,13973,5730,12474,19621,13208,6127,0,0
625.9471287999995,84,67,164363,6833,66,3298,1709,4492,3121,1488,0,0
626.9516457,90,77,26634,10896,12414,9731,9244,11962,7829,5503,0,0
627.9642338000003,100,61,49030,9455,3933,2545,1638,23065,12478,9857,0,0
628.9701974,93,66,10020,21478,15484,23564,15734,16340,18675,4242,0,0
629.9851716000003,84,83,2773,11827,28416,1726,6070,6390,5763,5479,0,0
630.9906234,83,61,454635,28529,685,2666,8012,7705,6311,4879,0,0
